Change,Current Ratio,Debt / Equity Ratio,PE Ratio,PB Ratio,RSI,Bollinger Middle,Bollinger Upper,Bollinger Lower,OBV,EMA20,Inflation,GDP
1,2.75,0.42,18.98,5.9,72.28662212,43.0124999,65.3332472,20.69175261,2951241900,45.96830778,1.261583206,1.667476026
1,3.36,0.36,19.89,6.32,76.32793175,45.18899994,69.13342482,21.24457506,3282908300,48.27418326,1.261583206,1.667476026
1,3.31,0.35,20.81,6.85,77.62960063,47.38199997,73.00910376,21.75489618,3608372900,50.62616592,1.261583206,1.667476026
1,3.29,0.34,20.29,6.96,80.73338561,49.72949982,78.31144759,21.14755205,3938161500,53.47700703,2.130110004,2.241916613
1,4.39,0.32,20.75,7.57,75.34890001,52.14149981,81.34934296,22.93365665,3645457400,55.71062544,2.130110004,2.241916613
1,4,0.33,18.61,7.16,80.30254681,55.2454998,86.46946977,24.02152984,3910899900,58.94199439,2.130110004,2.241916613
1,3.89,0.33,20.24,8.08,84.26713089,58.92299995,94.7869374,23.05906251,4173551600,63.27513801,2.130110004,2.241916613
1,3.87,0.39,27.96,9.96,83.59376761,62.34349995,101.5087152,23.17828474,3781772800,67.14322005,2.442583297,2.945385182
1,4.62,0.38,25.23,9.6,85.07860033,66.11350002,108.3614645,23.86553552,4092838800,71.24862766,2.442583297,2.945385182
1,6.54,0.48,24.53,10.15,81.38677119,69.46350002,113.5739379,25.35306216,3787940400,74.6811394,2.442583297,2.945385182
0,3.98,0.48,22.26,9.92,67.71382025,71.99300003,115.7526417,28.23335836,3286933500,76.56864993,2.442583297,2.945385182
0,3.27,0.56,16.27,10.09,72.25474776,74.93850002,119.5379973,30.33900272,3641968500,79.37830229,1.812210075,2.294439305
1,3.68,0.68,18.33,11.69,75.08871762,78.28700008,124.265338,32.3086622,3946073500,82.74798799,1.812210075,2.294439305
1,3.01,0.68,20.2,12.69,78.94745035,82.36450043,131.1447215,33.58427932,4238451600,87.17579918,1.812210075,2.294439305
1,4.34,0.65,23.27,13.43,78.09276819,86.10550003,136.8832651,35.32773501,3951879600,91.09143672,1.812210075,2.294439305
0,4.13,0.65,23.9,13.46,57.93063655,88.24250011,137.5488533,38.93614697,3523645200,91.93320468,1.233584396,-2.767953145
0,3.49,0.85,18.76,12.07,66.74623368,92.01550026,141.0489875,42.98201302,3872412000,95.27004244,1.233584396,-2.767953145
1,3.92,0.89,23.08,15.25,70.62463944,96.6789999,146.3954588,46.96254102,4147030300,99.79575205,1.233584396,-2.767953145
1,4.24,0.82,26.28,15.71,74.88057606,102.1450001,156.1037126,48.18628754,4401071200,105.9228237,1.233584396,-2.767953145
1,4.28,0.74,26.93,16.4,78.74409249,108.7235004,170.7459305,46.70107043,4701891700,113.8339839,4.697858864,5.946623245
1,6.12,0.61,28.17,17.11,79.20275177,115.2060005,183.405293,47.00670805,4966771600,121.3069381,4.697858864,5.946623245
1,5.08,0.56,26.41,15.92,79.1527416,121.3075008,193.9895861,48.62541554,4741110100,128.0596113,4.697858864,5.946623245
0,5.63,0.64,24.25,14.6,76.97746853,127.0825008,201.809608,52.35539371,4462987800,133.8129818,4.697858864,5.946623245
0,5.33,0.58,22.4,13.06,74.05327858,132.2285007,207.6041076,56.85289392,4066056500,138.5431736,8.002799821,2.06180457
0,5.54,0.55,20.62,12.09,59.50174955,136.0645004,207.4984824,64.6305185,3695007300,139.9819184,8.002799821,2.06180457
0,5.1,0.51,16.52,10.05,59.82381546,139.3215004,207.8735879,70.76941294,4042982600,141.3912594,8.002799821,2.06180457
0,4.92,0.55,15.85,9.75,62.76966398,142.3605003,209.8382693,74.8827314,4405493300,143.6606634,8.002799821,2.06180457
0,4.7,0.6,17.14,10.29,62.76966398,142.3605003,209.8382693,74.8827314,4405493300,143.6606634,8.002799821,2.06180457
0,5.17,0.66,20.42,11.06,62.76966398,142.3605003,209.8382693,74.8827314,4405493300,143.6606634,8.002799821,2.06180457
1,2.39,0.45,23.72,1.92,73.40904733,55.2659996,84.67576344,25.85623577,1251232900,60.06296192,1.464832656,1.841876169
1,2.53,0.43,25.64,2.04,78.7307293,59.12999954,95.79662101,22.46337807,1346582000,64.94744159,1.464832656,1.841876169
1,3.16,0.62,31.6,2.39,80.66066085,63.35849953,107.0589838,19.65801523,1505737200,70.21339933,1.622222977,2.287772842
1,1.36,0.85,31.37,2.27,78.72237402,67.2199995,115.6470401,18.79295896,1380827400,74.76450415,1.622222977,2.287772842
1,0.95,0.75,31.86,2.28,79.59462081,71.12149944,123.7236378,18.51936108,1482719000,79.23455109,1.622222977,2.287772842
1,0.92,0.71,29.64,2.36,80.43277459,75.00149956,131.4267211,18.57627806,1603550000,83.6207844,1.622222977,2.287772842
1,1.22,0.71,26.46,2.44,82.3958306,79.14649944,140.0420173,18.25098154,1718467300,88.45118554,0.118627136,2.706370303
1,0.9,0.75,30.55,2.66,78.12422506,83.18199921,146.2241151,20.1398833,1620154300,92.38535782,0.118627136,2.706370303
0,1.02,0.68,26.72,2.55,71.596001,86.90199909,149.9530838,23.8509144,1502952600,95.23246649,0.118627136,2.706370303
1,1.05,0.64,24.76,2.34,77.00903597,91.22649937,156.8428939,25.61010483,1613595200,99.67223216,0.118627136,2.706370303
1,1.39,0.58,28.66,2.65,76.7996229,95.52849922,162.4927901,28.56420833,1482677800,103.6644002,1.261583206,1.667476026
1,1.03,0.72,28.38,2.7,78.30712937,99.69699898,168.736229,30.65776898,1573200600,107.8639806,1.261583206,1.667476026
1,1.15,0.67,29.41,2.76,80.77140812,105.1179989,174.9201593,35.31583848,1661055600,112.7397917,1.261583206,1.667476026
0,1.56,0.87,31.44,2.9,67.62284002,109.9244991,175.6155675,44.23343076,1539914400,115.4407645,1.261583206,1.667476026
1,1.44,0.77,27.57,2.59,71.14370915,114.7854994,178.2591671,51.31183164,1648652100,119.074978,2.130110004,2.241916613
1,1.37,0.78,27.62,2.75,75.86313359,120.9134995,182.5615264,59.26547255,1741777800,124.3506945,2.130110004,2.241916613
1,1.47,0.75,30.12,3.05,78.53188105,127.4319992,189.0132697,65.8507287,1834879500,130.5268186,2.130110004,2.241916613
1,1.26,0.89,31.72,2.99,78.64924531,133.7369995,193.7609615,73.71303752,1930291700,136.179503,2.130110004,2.241916613
1,1.34,0.83,34.22,3,81.32937607,140.2355,202.1728659,78.29813404,2022758400,142.8728843,2.442583297,2.945385182
1,1.36,0.8,36.82,3.18,81.43232094,146.3610001,209.3133496,83.40865052,2109906700,148.9935619,2.442583297,2.945385182
1,1.58,0.73,34.83,3.15,85.96090447,153.9575001,225.050434,82.86456616,2189743800,158.0494133,2.442583297,2.945385182
1,1.84,0.7,38.28,3.66,75.12294854,159.5794998,234.0107655,85.14823414,2072724800,164.3104209,2.442583297,2.945385182
1,1.73,0.69,30.67,3.27,81.35329925,167.2535,254.4345973,80.07240269,2175685600,174.730381,1.812210075,2.294439305
1,1.69,0.66,34.41,3.94,83.16810445,176.0374996,276.0547946,76.02020468,2275318400,186.0589154,1.812210075,2.294439305
1,1.5,0.66,33.17,4.09,82.12874626,184.5159992,293.05683,75.97516844,2183097100,196.0790177,1.812210075,2.294439305
1,1.8,0.58,32.04,3.92,84.95223893,194.4949989,315.41272,73.57727788,2266252400,208.344825,1.812210075,2.294439305
0,1.92,0.6,35.25,4.39,70.26751131,201.9579994,325.499593,78.41640581,2130620300,215.5119851,1.233584396,-2.767953145
1,2.32,0.7,29.82,3.83,78.05996287,213.5869995,350.7859696,76.38802946,2233072600,229.4956053,1.233584396,-2.767953145
1,2.62,0.71,37.4,4.64,82.91038826,229.548999,392.422298,66.6757,2315612000,249.6884037,1.233584396,-2.767953145
1,2.93,0.66,34.24,5.25,84.0722566,245.7454987,433.0986398,58.39235748,2418038300,270.2685556,1.233584396,-2.767953145
1,2.13,0.63,28.96,5.35,81.75299531,261.4849991,463.5096939,59.46030424,2304180900,287.9934555,4.697858864,5.946623245
1,2.53,0.53,22.68,5.13,84.16041895,279.3204994,500.1444654,58.49653343,2415983300,308.6102694,4.697858864,5.946623245
1,2.78,0.51,23.47,5.47,86.77324583,299.9340004,547.3707646,52.49723618,2491615700,333.6311978,4.697858864,5.946623245
1,3.19,0.56,26.31,5.82,89.45931778,326.2409996,609.7790216,42.70297756,2571189100,365.4034637,4.697858864,5.946623245
1,1.5,0.85,34.04,6.45,76.15857333,348.0935005,642.2110395,53.97596158,2467612900,386.8555171,8.002799821,2.06180457
0,1.56,0.81,30.48,5.66,69.29617708,366.5340019,661.0428314,72.02517244,2378837000,401.7530897,8.002799821,2.06180457
0,1.65,0.72,28.85,5.08,64.5257363,382.4335022,671.2095858,93.65741863,2302394200,411.7947004,8.002799821,2.06180457
0,1.74,0.67,28.26,4.56,67.43563938,400.4740021,683.9108875,117.0371167,2399651000,425.0228244,8.002799821,2.06180457
0,1.48,0.78,31.08,4.91,67.43563938,400.4740021,683.9108875,117.0371167,2399651000,425.0228244,8.002799821,2.06180457
0,1.27,0.83,36.88,5.26,67.43563938,400.4740021,683.9108875,117.0371167,2399651000,425.0228244,8.002799821,2.06180457
1,1.84,3.3,98.51,22.58,63.83689866,69.04500141,93.00731082,45.082692,1807059100,74.50952015,1.464832656,1.841876169
1,1.76,3.46,58.84,23.54,70.05204166,71.54100151,99.29740264,43.78460038,2002964400,77.42099459,1.464832656,1.841876169
1,1.88,1.68,22.31,15.07,63.45582113,73.94900131,101.8973337,46.00066897,1789870200,79.32185199,1.622222977,2.287772842
1,1.59,1.93,21.17,14.39,65.83170816,76.58250141,104.9272644,48.23773843,1956924600,81.5445331,1.622222977,2.287772842
0,1.48,2.13,25.9,16.88,62.2258365,78.6735014,106.9449895,50.40201331,1787134300,83.13933956,1.622222977,2.287772842
1,1.46,2.18,23.97,15.96,67.8204913,81.36350136,111.2092591,51.51774359,2012726000,85.80892609,1.622222977,2.287772842
0,1.3,5.03,33.19,47,57.65976029,82.9900013,112.5065815,53.47342106,1798305000,86.8690286,0.118627136,2.706370303
0,1.31,7.16,27.8,47.84,57.64015502,84.99100151,112.5177844,57.46421865,1600569900,87.82531194,0.118627136,2.706370303
0,1.34,6.74,22.26,44.79,58.54093787,86.59100151,113.3871017,59.7949013,1810195100,88.86004437,0.118627136,2.706370303
0,1.14,7.57,22.3,45.85,56.74499214,87.77350159,114.0747983,61.47220486,1619766800,89.56194523,0.118627136,2.706370303
1,1.24,5.8,17.69,34.69,61.52015761,89.33100166,115.9484557,62.7135476,1825276000,91.07699818,1.261583206,1.667476026
1,1.25,6.28,18.85,37.96,62.60280344,91.07050171,117.7204156,64.42058781,1988769800,92.66204609,1.261583206,1.667476026
1,1.32,5.47,19.06,36.21,63.41087714,93.38100166,117.8729301,68.88907322,2136889700,94.25232747,1.261583206,1.667476026
1,1.18,5.59,19.2,35.01,65.9610133,95.45350151,119.7748346,71.13216842,2295544000,96.19401051,1.261583206,1.667476026
0,1.18,39.69,29.24,247.02,59.72880578,96.7825016,120.6386327,72.92637048,2098326100,97.25172409,2.130110004,2.241916613
1,1.01,32.22,27,174.49,61.48537053,98.37400131,121.4423951,75.30560754,2269648800,98.52203573,2.130110004,2.241916613
1,1.12,14.53,26.87,77.14,66.0854841,100.8000011,122.2297673,79.37023497,2413456400,100.5761272,2.130110004,2.241916613
1,1.06,12.53,29.2,68.92,65.25497765,103.0710011,122.0286555,84.1133466,2244308800,102.3450676,2.130110004,2.241916613
0,1.22,24.44,20.93,103.3,53.99112717,104.0090012,121.2545695,86.76343284,1940245500,102.5655377,2.442583297,2.945385182
0,1.22,17.18,17.74,67.1,54.89951309,104.9965012,120.2622281,89.73077422,2148704000,102.9145345,2.442583297,2.945385182
0,1.21,9.76,17.65,39.32,60.5237704,106.265501,120.9995986,91.53140344,2298432800,104.2321978,2.442583297,2.945385182
0,1.15,7.52,18.49,32.42,48.59935825,105.8880009,121.103267,90.67273471,2087588500,103.5938932,2.442583297,2.945385182
1,1.15,7.53,17.49,27.74,55.56916589,106.6060009,121.4994282,91.7125736,2291266300,104.3697127,1.812210075,2.294439305
0,1.13,7.43,21.09,27.73,51.11963617,106.6365005,121.4999477,91.77305337,2091362600,104.2649778,1.812210075,2.294439305
1,1.09,5.88,18.69,20.18,58.16799774,107.7130005,123.111532,92.31446899,2297679300,105.7464085,1.812210075,2.294439305
1,1.11,4.76,20.58,18.51,56.69964596,108.0075005,123.8773132,92.13768775,2117218200,106.8238931,1.812210075,2.294439305
0,1.11,8.62,22.62,30.74,45.99085962,107.8315002,124.2567306,91.40626985,1788592400,105.5473317,1.233584396,-2.767953145
0,1.22,9.58,18.68,24.31,53.1498407,108.5450001,124.233803,92.85619712,2080903000,106.0837763,1.233584396,-2.767953145
1,1.24,6.86,21.9,21.97,67.59308818,111.9420002,141.1880163,82.69598406,2349842000,111.8500838,1.233584396,-2.767953145
1,1.29,5.14,31.38,25.73,67.93292218,115.5504997,152.8515993,78.24940019,2593704300,117.2357895,1.233584396,-2.767953145
1,1.19,42.24,108.39,221.56,68.25496925,118.7764999,162.6188583,74.9341416,2819406700,122.2600006,4.697858864,5.946623245
1,1.29,3.75,28.51,20.62,74.77238535,123.7889999,181.9980943,65.57990563,3044959300,130.4228578,4.697858864,5.946623245
1,1.39,2.42,29.79,16.76,64.98554348,127.4260002,190.4639496,64.38805085,2873741200,135.344491,4.697858864,5.946623245
1,1.48,2.13,24.59,13.17,70.21731144,132.4110001,205.5717433,59.25025685,3041152000,142.8678724,4.697858864,5.946623245
1,1.42,1.79,14.45,13.07,70.23513989,137.7690002,218.130416,57.40758445,3237027700,149.6861709,8.002799821,2.06180457
1,1.52,1.65,17.35,12.11,59.95490012,141.3665001,222.9712661,59.76173405,3008622600,152.8151064,8.002799821,2.06180457
0,1.48,1.48,14.59,9.79,54.32160741,143.4389999,224.8823107,61.99568922,2827610400,153.646048,8.002799821,2.06180457
0,1.39,1.41,12.54,8.27,56.87733096,146.1734997,227.8432979,64.50370151,3027748800,155.5692812,8.002799821,2.06180457
0,1.23,1.19,13.02,7.6,56.87733096,146.1734997,227.8432979,64.50370151,3027748800,155.5692812,8.002799821,2.06180457
0,1.34,1.32,15.45,8.31,56.87733096,146.1734997,227.8432979,64.50370151,3027748800,155.5692812,8.002799821,2.06180457
1,0.78,0.53,12.3,2.13,70.02979076,43.76450024,73.51560264,14.01339783,3060674000,50.30462619,1.464832656,1.841876169
1,0.76,0.52,13.38,2.27,71.78442764,46.19950037,77.8441645,14.55483624,3380181000,52.68513827,1.464832656,1.841876169
1,0.73,0.52,13.48,2.36,74.6788668,49.25250025,82.30675792,16.19824257,3696645000,55.47607728,1.622222977,2.287772842
1,0.73,0.52,14.66,2.49,74.38407067,52.09100027,86.057782,18.12421854,3434758800,57.97835563,1.622222977,2.287772842
1,0.74,0.51,14.55,2.43,76.27518069,55.15150023,89.8399963,20.46300415,3658556400,60.67089319,1.622222977,2.287772842
1,0.74,0.54,15.14,2.57,81.20341723,58.68200006,96.81029061,20.55370952,3917660100,64.52033159,1.622222977,2.287772842
1,0.77,0.54,17.27,2.99,85.07354115,62.9630002,107.1869371,18.7390633,4177819200,69.64125248,0.118627136,2.706370303
1,0.77,0.58,19.01,3.54,85.75484834,67.64300022,115.8747352,19.41126521,4443412300,74.62779986,0.118627136,2.706370303
1,0.77,0.55,19.01,3.52,79.44942178,71.6880003,121.8581739,21.51782667,4169772400,78.56896198,0.118627136,2.706370303
0,0.75,0.96,18.12,3.34,79.8828988,75.76450024,126.947831,24.58116949,4433931100,82.29001316,0.118627136,2.706370303
1,0.74,0.94,19.29,3.31,82.61150041,79.94949989,134.056014,25.84298578,4665471600,86.72905895,1.261583206,1.667476026
1,0.73,0.96,20.39,3.48,85.00423762,84.43049965,143.0526493,25.80835001,4868683100,91.91676733,1.261583206,1.667476026
1,0.7,0.91,21.72,3.69,83.79280509,89.1244997,149.7254639,28.52353549,4679493100,96.49612282,1.261583206,1.667476026
1,0.7,0.88,20.35,3.54,87.09933748,94.59249935,159.8848138,29.30018494,4934351700,102.54792,1.261583206,1.667476026
1,0.69,0.86,21.71,3.98,87.63742345,99.84599915,169.5756689,30.11632937,5164610200,108.4014509,2.130110004,2.241916613
1,0.71,0.81,20.59,3.72,90.04817821,106.1919991,182.5059789,29.87801921,5355291700,115.7365507,2.130110004,2.241916613
1,0.72,0.74,22.04,4.14,90.97180698,113.2139994,195.1806934,31.24730538,5519769400,123.3664036,2.130110004,2.241916613
1,0.7,0.65,21.96,4.18,92.69465595,121.5249996,211.2300873,31.81991191,5707774700,132.6134134,2.130110004,2.241916613
1,0.74,0.66,20.24,4.47,87.95017085,129.3644997,222.5536245,36.17537478,5465871200,140.3645169,2.442583297,2.945385182
1,0.72,0.75,18.45,4.36,90.49259054,138.3574993,239.5233741,37.19162454,5653095100,150.3621816,2.442583297,2.945385182
1,0.75,0.73,19.88,4.88,91.7332622,148.0789997,258.6503471,37.50765236,5803111700,161.3791175,2.442583297,2.945385182
1,0.69,0.67,20.38,5.12,82.28152221,156.7699993,270.3762889,43.16370971,5554761900,169.7353915,2.442583297,2.945385182
1,0.73,0.71,20,4.64,81.2899624,165.0334991,279.7179595,50.34903881,5293234600,177.1186871,1.812210075,2.294439305
0,0.73,0.74,18.8,4.59,79.48748303,173.1464989,286.0600565,60.23294122,4945672400,183.4892878,1.812210075,2.294439305
0,0.67,0.8,17.85,4.37,66.4554124,179.6999992,286.7408209,72.65917758,4698940000,186.7112611,1.812210075,2.294439305
1,0.7,0.82,15.44,3.75,77.74274694,189.3445,300.9767069,77.71229302,4939236700,196.9273325,1.812210075,2.294439305
1,0.69,0.71,20.13,4.83,64.20648883,195.8990002,305.4481113,86.34988908,4570457400,201.9228251,1.233584396,-2.767953145
1,0.75,0.91,17.2,4.15,69.96149644,204.5465008,316.6709799,92.42202163,4846963500,210.7825572,1.233584396,-2.767953145
1,0.84,0.72,16.36,4.4,71.76595018,214.3345001,328.0020508,100.6669495,5024836300,220.4004078,1.233584396,-2.767953145
1,0.82,0.67,17.71,4.54,75.4412611,225.9864998,345.256316,106.7166836,5221146000,232.8079874,1.233584396,-2.767953145
1,0.74,0.66,21.6,5.08,77.19845496,238.1450005,364.702864,111.587137,5432943000,246.0710369,4.697858864,5.946623245
1,0.74,0.7,20.83,5.3,79.31267779,251.1070007,387.9759373,114.2380642,5622434400,260.7728431,4.697858864,5.946623245
1,0.77,0.7,26.04,5.48,76.69421276,263.6440002,403.4113841,123.8766163,5463669200,273.1506667,4.697858864,5.946623245
1,0.77,0.67,23.88,5.24,83.45136861,280.7490013,446.8631461,114.6348566,5649937700,294.959176,4.697858864,5.946623245
1,0.79,0.64,27.36,6.59,83.80674993,298.0470016,482.9250156,113.1689877,5863047700,315.4363974,8.002799821,2.06180457
1,0.78,0.65,27.5,6.59,83.97993166,314.457502,514.1094487,114.8055553,6077426500,334.3119791,8.002799821,2.06180457
1,0.77,0.71,26.4,6.62,81.76960688,329.9170021,538.1373325,121.6966717,5917919100,350.5717914,8.002799821,2.06180457
1,0.82,0.65,24.31,6.33,83.16605018,345.4030014,564.5406924,126.2653104,6108618200,367.6773344,8.002799821,2.06180457
1,0.77,0.74,24.62,6.37,83.16605018,345.4030014,564.5406924,126.2653104,6108618200,367.6773344,8.002799821,2.06180457
1,0.81,0.87,21.29,5.42,83.16605018,345.4030014,564.5406924,126.2653104,6108618200,367.6773344,8.002799821,2.06180457
1,0.75,1.46,92.21,4.23,62.06321018,37.12525702,51.80519939,22.44531464,607783386,40.02095577,1.464832656,1.841876169
0,2.43,2.83,60.69,3.82,64.67248791,37.99253511,53.34438524,22.64068499,1413312286,40.88943612,1.464832656,1.841876169
0,2.63,2.41,12.23,3.62,61.76454383,38.95482273,54.17407765,23.73556781,-1146280114,41.52568027,1.622222977,2.287772842
1,0.92,8.64,14.6,15.5,63.30380303,39.96025629,55.02496434,24.89554824,-38534614,42.2308536,1.622222977,2.287772842
1,0.86,7.38,13.11,13.6,64.50326344,41.04026136,55.72441321,26.35610952,814614886,42.96982009,1.622222977,2.287772842
0,0.92,6.59,12.25,12.5,58.28970486,41.82564812,55.96331793,27.6879783,-214026814,43.33269425,1.622222977,2.287772842
0,1.05,9.21,20.17,15.79,60.64277414,42.80248232,55.95140928,29.65355535,833041286,43.83719966,0.118627136,2.706370303
0,0.8,12.14,20.42,21.64,56.8701812,43.81899986,54.63841244,32.99958729,-121247314,44.10127594,0.118627136,2.706370303
0,0.7,9.96,19.18,16.65,51.56820103,44.36499977,53.88698666,34.84301288,-1107995514,44.04496379,0.118627136,2.706370303
0,0.63,8.55,17.25,13.47,55.47606511,44.88699989,53.57757269,36.1964271,-280862314,44.25211021,0.118627136,2.706370303
1,0.64,6.68,10.52,11.45,64.43850684,45.66399994,54.71698381,36.61101607,813048686,45.18809989,1.261583206,1.667476026
1,0.71,5.89,12.26,11.82,66.08477965,46.59449997,55.81279261,37.37620733,1686767886,46.20256658,1.261583206,1.667476026
1,0.61,5.18,15.76,11.83,59.57122377,47.35349998,55.67737332,39.02962664,882442686,46.75279829,1.261583206,1.667476026
0,0.85,5.21,15.11,10.36,61.06996718,48.01650009,56.0369506,39.99604958,1771883086,47.38396046,1.261583206,1.667476026
0,0.87,4.8,16.58,9.66,53.94728525,48.54250011,55.18880797,41.89619226,799555286,47.51405946,2.130110004,2.241916613
0,1.02,4.96,16.2,8.46,48.55942507,48.55350018,55.17328734,41.93371301,-188004314,47.24224426,2.130110004,2.241916613
0,1.04,4.67,11.44,7.23,54.35680087,48.74950027,55.2351051,42.26389545,730347086,47.4563164,2.130110004,2.241916613
1,1.07,4.38,12.68,7.52,57.98834316,49.23250027,55.44701927,43.01798127,1756476586,47.97761963,2.130110004,2.241916613
